_id,_labels,Ensembl,diseaseID,drugID,gene_count,id,name,ncbiID,source,subcellular_loc,_start,_end,_type,score,source.1,type,atcClassification,class,uniprotID
,,,,,,,,,,,27130,22526,interacts_with,0.49,STRING,interacts_with,,,
,,,,,,,,,,,27130,19498,interacts_with,0.499,STRING,interacts_with,,,
,,,,,,,,,,,27130,19498,interacts_with,0.509,STRING,interacts_with,,,
,,,,,,,,,,,27130,19498,interacts_with,0.61,STRING,interacts_with,,,
,,,,,,,,,,,27130,19498,interacts_with,0.842,STRING,interacts_with,,,
,,,,,,,,,,,27130,13958,interacts_with,0.526,STRING,interacts_with,,,
,,,,,,,,,,,27130,13958,interacts_with,0.626,STRING,interacts_with,,,
,,,,,,,,,,,27130,17316,interacts_with,0.49,STRING,interacts_with,,,
,,,,,,,,,,,27130,17316,interacts_with,0.663,STRING,interacts_with,,,
,,,,,,,,,,,27130,27109,interacts_with,0.591,STRING,interacts_with,,,
,,,,,,,,,,,27130,27109,interacts_with,0.533,STRING,interacts_with,,,
,,,,,,,,,,,27130,26209,interacts_with,0.685,STRING,interacts_with,,,
,,,,,,,,,,,27130,14029,interacts_with,0.47,STRING,interacts_with,,,
,,,,,,,,,,,27130,14609,interacts_with,0.574,STRING,interacts_with,,,
,,,,,,,,,,,27130,14609,interacts_with,0.456,STRING,interacts_with,,,
,,,,,,,,,,,27130,25432,interacts_with,0.52,STRING,interacts_with,,,
,,,,,,,,,,,27130,24714,interacts_with,0.484,STRING,interacts_with,,,
,,,,,,,,,,,27130,23062,interacts_with,0.522,STRING,interacts_with,,,
,,,,,,,,,,,27130,23062,interacts_with,0.593,STRING,interacts_with,,,
,,,,,,,,,,,27130,23062,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,23062,interacts_with,0.974,STRING,interacts_with,,,
,,,,,,,,,,,27130,23062,interacts_with,0.416,STRING,interacts_with,,,
,,,,,,,,,,,27130,23062,interacts_with,0.595,STRING,interacts_with,,,
,,,,,,,,,,,27130,25989,interacts_with,0.734,STRING,interacts_with,,,
,,,,,,,,,,,27130,25989,interacts_with,0.581,STRING,interacts_with,,,
,,,,,,,,,,,27130,25989,interacts_with,0.511,STRING,interacts_with,,,
,,,,,,,,,,,27130,13440,interacts_with,0.434,STRING,interacts_with,,,
,,,,,,,,,,,27130,19034,interacts_with,0.499,STRING,interacts_with,,,
,,,,,,,,,,,27130,19034,interacts_with,0.805,STRING,interacts_with,,,
,,,,,,,,,,,27130,14791,interacts_with,0.54,STRING,interacts_with,,,
,,,,,,,,,,,27130,14791,interacts_with,0.865,STRING,interacts_with,,,
,,,,,,,,,,,27130,14791,interacts_with,0.558,STRING,interacts_with,,,
,,,,,,,,,,,27130,14791,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,26667,interacts_with,0.702,STRING,interacts_with,,,
,,,,,,,,,,,27130,26667,interacts_with,0.965,STRING,interacts_with,,,
,,,,,,,,,,,27130,23300,interacts_with,0.479,STRING,interacts_with,,,
,,,,,,,,,,,27130,19488,interacts_with,0.415,STRING,interacts_with,,,
,,,,,,,,,,,27130,19488,interacts_with,0.525,STRING,interacts_with,,,
,,,,,,,,,,,27130,19488,interacts_with,0.507,STRING,interacts_with,,,
,,,,,,,,,,,27130,23146,interacts_with,0.56,STRING,interacts_with,,,
,,,,,,,,,,,27130,23146,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23146,interacts_with,0.535,STRING,interacts_with,,,
,,,,,,,,,,,27130,19660,interacts_with,0.447,STRING,interacts_with,,,
,,,,,,,,,,,27130,19660,interacts_with,0.426,STRING,interacts_with,,,
,,,,,,,,,,,27130,18676,interacts_with,0.412,STRING,interacts_with,,,
,,,,,,,,,,,27130,18676,interacts_with,0.533,STRING,interacts_with,,,
,,,,,,,,,,,27130,18676,interacts_with,0.4,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.536,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.547,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.523,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.41,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.465,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.425,STRING,interacts_with,,,
,,,,,,,,,,,27130,26861,interacts_with,0.448,STRING,interacts_with,,,
,,,,,,,,,,,27130,26304,interacts_with,0.585,STRING,interacts_with,,,
,,,,,,,,,,,27130,24089,interacts_with,0.633,STRING,interacts_with,,,
,,,,,,,,,,,27130,24089,interacts_with,0.429,STRING,interacts_with,,,
,,,,,,,,,,,27130,24089,interacts_with,0.405,STRING,interacts_with,,,
,,,,,,,,,,,27130,25261,interacts_with,0.7,STRING,interacts_with,,,
,,,,,,,,,,,27130,18476,interacts_with,0.53,STRING,interacts_with,,,
,,,,,,,,,,,27130,16413,interacts_with,0.767,STRING,interacts_with,,,
,,,,,,,,,,,27130,21581,interacts_with,0.925,STRING,interacts_with,,,
,,,,,,,,,,,27130,21581,interacts_with,0.754,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.592,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.43,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.87,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.4,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.967,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.748,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.593,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.679,STRING,interacts_with,,,
,,,,,,,,,,,27130,18283,interacts_with,0.671,STRING,interacts_with,,,
,,,,,,,,,,,27130,20276,interacts_with,0.424,STRING,interacts_with,,,
,,,,,,,,,,,27130,20276,interacts_with,0.925,STRING,interacts_with,,,
,,,,,,,,,,,27130,20687,interacts_with,0.424,STRING,interacts_with,,,
,,,,,,,,,,,27130,20687,interacts_with,0.602,STRING,interacts_with,,,
,,,,,,,,,,,27130,22256,interacts_with,0.473,STRING,interacts_with,,,
,,,,,,,,,,,27130,22256,interacts_with,0.467,STRING,interacts_with,,,
,,,,,,,,,,,27130,22256,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,22256,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,18027,interacts_with,0.751,STRING,interacts_with,,,
,,,,,,,,,,,27130,18027,interacts_with,0.502,STRING,interacts_with,,,
,,,,,,,,,,,27130,23219,interacts_with,0.534,STRING,interacts_with,,,
,,,,,,,,,,,27130,23219,interacts_with,0.542,STRING,interacts_with,,,
,,,,,,,,,,,27130,26710,interacts_with,0.406,STRING,interacts_with,,,
,,,,,,,,,,,27130,26710,interacts_with,0.562,STRING,interacts_with,,,
,,,,,,,,,,,27130,26710,interacts_with,0.999,STRING,interacts_with,,,
,,,,,,,,,,,27130,23137,interacts_with,0.409,STRING,interacts_with,,,
,,,,,,,,,,,27130,23137,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,22106,interacts_with,0.592,STRING,interacts_with,,,
,,,,,,,,,,,27130,22106,interacts_with,0.573,STRING,interacts_with,,,
,,,,,,,,,,,27130,22104,interacts_with,0.506,STRING,interacts_with,,,
,,,,,,,,,,,27130,22104,interacts_with,0.669,STRING,interacts_with,,,
,,,,,,,,,,,27130,22104,interacts_with,0.482,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.818,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.999,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.792,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.668,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.865,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.745,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.483,STRING,interacts_with,,,
,,,,,,,,,,,27130,23902,interacts_with,0.409,STRING,interacts_with,,,
,,,,,,,,,,,27130,18101,interacts_with,0.415,STRING,interacts_with,,,
,,,,,,,,,,,27130,16168,interacts_with,0.447,STRING,interacts_with,,,
,,,,,,,,,,,27130,16168,interacts_with,0.435,STRING,interacts_with,,,
,,,,,,,,,,,27130,21474,interacts_with,0.702,STRING,interacts_with,,,
,,,,,,,,,,,27130,21474,interacts_with,0.406,STRING,interacts_with,,,
,,,,,,,,,,,27130,26660,interacts_with,0.965,STRING,interacts_with,,,
,,,,,,,,,,,27130,26635,interacts_with,0.421,STRING,interacts_with,,,
,,,,,,,,,,,27130,26635,interacts_with,0.414,STRING,interacts_with,,,
,,,,,,,,,,,27130,24998,interacts_with,0.588,STRING,interacts_with,,,
,,,,,,,,,,,27130,24998,interacts_with,0.473,STRING,interacts_with,,,
,,,,,,,,,,,27130,25433,interacts_with,0.448,STRING,interacts_with,,,
,,,,,,,,,,,27130,19840,interacts_with,0.447,STRING,interacts_with,,,
,,,,,,,,,,,27130,20357,interacts_with,0.427,STRING,interacts_with,,,
,,,,,,,,,,,27130,16095,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,25344,interacts_with,0.534,STRING,interacts_with,,,
,,,,,,,,,,,27130,25344,interacts_with,0.669,STRING,interacts_with,,,
,,,,,,,,,,,27130,25344,interacts_with,0.702,STRING,interacts_with,,,
,,,,,,,,,,,27130,22150,interacts_with,0.649,STRING,interacts_with,,,
,,,,,,,,,,,27130,22150,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,26346,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,26346,interacts_with,0.764,STRING,interacts_with,,,
,,,,,,,,,,,27130,26346,interacts_with,0.434,STRING,interacts_with,,,
,,,,,,,,,,,27130,26347,interacts_with,0.479,STRING,interacts_with,,,
,,,,,,,,,,,27130,23677,interacts_with,0.411,STRING,interacts_with,,,
,,,,,,,,,,,27130,20348,interacts_with,0.522,STRING,interacts_with,,,
,,,,,,,,,,,27130,22298,interacts_with,0.438,STRING,interacts_with,,,
,,,,,,,,,,,27130,14122,interacts_with,0.444,STRING,interacts_with,,,
,,,,,,,,,,,27130,23527,interacts_with,0.456,STRING,interacts_with,,,
,,,,,,,,,,,27130,13938,interacts_with,0.588,STRING,interacts_with,,,
,,,,,,,,,,,27130,13938,interacts_with,0.59,STRING,interacts_with,,,
,,,,,,,,,,,27130,13938,interacts_with,0.621,STRING,interacts_with,,,
,,,,,,,,,,,27130,13938,interacts_with,0.442,STRING,interacts_with,,,
,,,,,,,,,,,27130,22706,interacts_with,0.416,STRING,interacts_with,,,
,,,,,,,,,,,27130,22706,interacts_with,0.484,STRING,interacts_with,,,
,,,,,,,,,,,27130,22706,interacts_with,0.4,STRING,interacts_with,,,
,,,,,,,,,,,27130,18103,interacts_with,0.733,STRING,interacts_with,,,
,,,,,,,,,,,27130,18103,interacts_with,0.831,STRING,interacts_with,,,
,,,,,,,,,,,27130,18103,interacts_with,0.456,STRING,interacts_with,,,
,,,,,,,,,,,27130,18103,interacts_with,0.588,STRING,interacts_with,,,
,,,,,,,,,,,27130,18103,interacts_with,0.444,STRING,interacts_with,,,
,,,,,,,,,,,27130,24801,interacts_with,0.455,STRING,interacts_with,,,
,,,,,,,,,,,27130,24801,interacts_with,0.756,STRING,interacts_with,,,
,,,,,,,,,,,27130,14619,interacts_with,0.47,STRING,interacts_with,,,
,,,,,,,,,,,27130,22527,interacts_with,0.426,STRING,interacts_with,,,
,,,,,,,,,,,27130,24800,interacts_with,0.463,STRING,interacts_with,,,
,,,,,,,,,,,27130,24800,interacts_with,0.45,STRING,interacts_with,,,
,,,,,,,,,,,27130,24800,interacts_with,0.858,STRING,interacts_with,,,
,,,,,,,,,,,27130,24800,interacts_with,0.698,STRING,interacts_with,,,
,,,,,,,,,,,27130,17539,interacts_with,0.547,STRING,interacts_with,,,
,,,,,,,,,,,27130,23320,interacts_with,0.424,STRING,interacts_with,,,
,,,,,,,,,,,27130,26747,interacts_with,0.802,STRING,interacts_with,,,
,,,,,,,,,,,27130,26747,interacts_with,0.456,STRING,interacts_with,,,
,,,,,,,,,,,27130,22678,interacts_with,0.494,STRING,interacts_with,,,
,,,,,,,,,,,27130,27056,interacts_with,0.509,STRING,interacts_with,,,
,,,,,,,,,,,27130,27056,interacts_with,0.597,STRING,interacts_with,,,
,,,,,,,,,,,27130,27056,interacts_with,0.487,STRING,interacts_with,,,
,,,,,,,,,,,27130,27056,interacts_with,0.517,STRING,interacts_with,,,
,,,,,,,,,,,27130,26699,interacts_with,0.414,STRING,interacts_with,,,
,,,,,,,,,,,27130,26699,interacts_with,0.418,STRING,interacts_with,,,
,,,,,,,,,,,27130,26558,interacts_with,0.915,STRING,interacts_with,,,
,,,,,,,,,,,27130,19348,interacts_with,0.547,STRING,interacts_with,,,
,,,,,,,,,,,27130,19348,interacts_with,0.826,STRING,interacts_with,,,
,,,,,,,,,,,27130,19348,interacts_with,0.999,STRING,interacts_with,,,
,,,,,,,,,,,27130,21080,interacts_with,0.578,STRING,interacts_with,,,
,,,,,,,,,,,27130,21080,interacts_with,0.888,STRING,interacts_with,,,
,,,,,,,,,,,27130,24841,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,19908,interacts_with,0.469,STRING,interacts_with,,,
,,,,,,,,,,,27130,26750,interacts_with,0.437,STRING,interacts_with,,,
,,,,,,,,,,,27130,26750,interacts_with,0.422,STRING,interacts_with,,,
,,,,,,,,,,,27130,26750,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,26750,interacts_with,0.451,STRING,interacts_with,,,
,,,,,,,,,,,27130,17063,interacts_with,0.459,STRING,interacts_with,,,
,,,,,,,,,,,27130,17063,interacts_with,0.43,STRING,interacts_with,,,
,,,,,,,,,,,27130,17063,interacts_with,0.87,STRING,interacts_with,,,
,,,,,,,,,,,27130,19949,interacts_with,0.87,STRING,interacts_with,,,
,,,,,,,,,,,27130,19949,interacts_with,0.408,STRING,interacts_with,,,
,,,,,,,,,,,27130,19949,interacts_with,0.817,STRING,interacts_with,,,
,,,,,,,,,,,27130,19949,interacts_with,0.643,STRING,interacts_with,,,
,,,,,,,,,,,27130,19949,interacts_with,0.499,STRING,interacts_with,,,
,,,,,,,,,,,27130,19949,interacts_with,0.511,STRING,interacts_with,,,
,,,,,,,,,,,27130,14613,interacts_with,0.414,STRING,interacts_with,,,
,,,,,,,,,,,27130,14613,interacts_with,0.438,STRING,interacts_with,,,
,,,,,,,,,,,27130,22257,interacts_with,0.448,STRING,interacts_with,,,
,,,,,,,,,,,27130,22257,interacts_with,0.604,STRING,interacts_with,,,
,,,,,,,,,,,27130,27113,interacts_with,0.785,STRING,interacts_with,,,
,,,,,,,,,,,27130,26940,interacts_with,0.427,STRING,interacts_with,,,
,,,,,,,,,,,27130,26940,interacts_with,0.449,STRING,interacts_with,,,
,,,,,,,,,,,27130,23147,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23126,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23133,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23142,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23132,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23140,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23131,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23139,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,23145,interacts_with,0.65,STRING,interacts_with,,,
,,,,,,,,,,,27130,24502,interacts_with,0.463,STRING,interacts_with,,,
,,,,,,,,,,,27130,26643,interacts_with,0.599,STRING,interacts_with,,,
,,,,,,,,,,,27130,26643,interacts_with,0.885,STRING,interacts_with,,,
,,,,,,,,,,,27130,26643,interacts_with,0.454,STRING,interacts_with,,,
,,,,,,,,,,,27130,26643,interacts_with,0.439,STRING,interacts_with,,,
,,,,,,,,,,,27130,26643,interacts_with,0.737,STRING,interacts_with,,,
,,,,,,,,,,,27130,21010,interacts_with,0.457,STRING,interacts_with,,,
,,,,,,,,,,,27130,21010,interacts_with,0.555,STRING,interacts_with,,,
,,,,,,,,,,,27130,21010,interacts_with,0.41,STRING,interacts_with,,,
,,,,,,,,,,,27130,27082,interacts_with,0.448,STRING,interacts_with,,,
,,,,,,,,,,,27130,27082,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,26735,interacts_with,0.724,STRING,interacts_with,,,
,,,,,,,,,,,27130,26735,interacts_with,0.534,STRING,interacts_with,,,
,,,,,,,,,,,27130,25278,interacts_with,0.44,STRING,interacts_with,,,
,,,,,,,,,,,27130,25278,interacts_with,0.425,STRING,interacts_with,,,
,,,,,,,,,,,27130,25278,interacts_with,0.746,STRING,interacts_with,,,
,,,,,,,,,,,27130,25278,interacts_with,0.534,STRING,interacts_with,,,
,,,,,,,,,,,27130,22478,interacts_with,0.54,STRING,interacts_with,,,
,,,,,,,,,,,27130,22478,interacts_with,0.412,STRING,interacts_with,,,
,,,,,,,,,,,27130,22478,interacts_with,0.437,STRING,interacts_with,,,
,,,,,,,,,,,27130,24959,interacts_with,0.611,STRING,interacts_with,,,
,,,,,,,,,,,27130,24959,interacts_with,0.63,STRING,interacts_with,,,
,,,,,,,,,,,27130,22486,interacts_with,0.64,STRING,interacts_with,,,
,,,,,,,,,,,27130,22486,interacts_with,0.427,STRING,interacts_with,,,
,,,,,,,,,,,27130,22252,interacts_with,0.708,STRING,interacts_with,,,
,,,,,,,,,,,27130,22171,interacts_with,0.522,STRING,interacts_with,,,
,,,,,,,,,,,27130,22171,interacts_with,0.649,STRING,interacts_with,,,
,,,,,,,,,,,27130,26946,interacts_with,0.494,STRING,interacts_with,,,
,,,,,,,,,,,27130,26946,interacts_with,0.552,STRING,interacts_with,,,
,,,,,,,,,,,27130,26946,interacts_with,0.463,STRING,interacts_with,,,
,,,,,,,,,,,27130,26946,interacts_with,0.999,STRING,interacts_with,,,
,,,,,,,,,,,27130,26946,interacts_with,0.465,STRING,interacts_with,,,
,,,,,,,,,,,27130,26946,interacts_with,0.414,STRING,interacts_with,,,
,,,,,,,,,,,27130,13756,interacts_with,0.577,STRING,interacts_with,,,
,,,,,,,,,,,27130,25069,interacts_with,0.914,STRING,interacts_with,,,
,,,,,,,,,,,27130,25069,interacts_with,0.939,STRING,interacts_with,,,
,,,,,,,,,,,27130,25069,interacts_with,0.904,STRING,interacts_with,,,
,,,,,,,,,,,27130,23551,interacts_with,0.593,STRING,interacts_with,,,
,,,,,,,,,,,27130,24978,interacts_with,0.483,STRING,interacts_with,,,
,,,,,,,,,,,27130,24980,interacts_with,0.483,STRING,interacts_with,,,
,,,,,,,,,,,27130,23684,interacts_with,0.63,STRING,interacts_with,,,
,,,,,,,,,,,27130,20709,interacts_with,0.4,STRING,interacts_with,,,
,,,,,,,,,,,27130,18697,interacts_with,0.475,STRING,interacts_with,,,
,,,,,,,,,,,27130,16124,interacts_with,0.479,STRING,interacts_with,,,
,,,,,,,,,,,27130,26146,interacts_with,0.67,STRING,interacts_with,,,
,,,,,,,,,,,27130,18938,interacts_with,0.483,STRING,interacts_with,,,
,,,,,,,,,,,27130,18938,interacts_with,0.457,STRING,interacts_with,,,
,,,,,,,,,,,27130,18938,interacts_with,0.462,STRING,interacts_with,,,
,,,,,,,,,,,27130,18938,interacts_with,0.542,STRING,interacts_with,,,
,,,,,,,,,,,27130,17097,interacts_with,0.559,STRING,interacts_with,,,
,,,,,,,,,,,27130,14593,interacts_with,0.467,STRING,interacts_with,,,
,,,,,,,,,,,27130,19890,interacts_with,0.519,STRING,interacts_with,,,
,,,,,,,,,,,27130,19890,interacts_with,0.461,STRING,interacts_with,,,
,,,,,,,,,,,27130,23058,interacts_with,0.454,STRING,interacts_with,,,
,,,,,,,,,,,27130,20971,interacts_with,0.52,STRING,interacts_with,,,
,,,,,,,,,,,27130,20971,interacts_with,0.526,STRING,interacts_with,,,
,,,,,,,,,,,27130,20971,interacts_with,0.488,STRING,interacts_with,,,
,,,,,,,,,,,27130,24303,interacts_with,0.825,STRING,interacts_with,,,
,,,,,,,,,,,27130,22126,interacts_with,0.5,STRING,interacts_with,,,
,,,,,,,,,,,27130,17858,interacts_with,0.44,STRING,interacts_with,,,
,,,,,,,,,,,27130,23907,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,24677,interacts_with,0.593,STRING,interacts_with,,,
,,,,,,,,,,,27130,24677,interacts_with,0.424,STRING,interacts_with,,,
,,,,,,,,,,,27130,21625,interacts_with,0.437,STRING,interacts_with,,,
,,,,,,,,,,,27130,19351,interacts_with,0.845,STRING,interacts_with,,,
,,,,,,,,,,,27130,19351,interacts_with,0.468,STRING,interacts_with,,,
,,,,,,,,,,,27130,19351,interacts_with,0.478,STRING,interacts_with,,,
,,,,,,,,,,,27130,26711,interacts_with,0.406,STRING,interacts_with,,,
,,,,,,,,,,,27130,26711,interacts_with,0.52,STRING,interacts_with,,,
,,,,,,,,,,,27130,22169,interacts_with,0.562,STRING,interacts_with,,,
,,,,,,,,,,,27130,22169,interacts_with,0.533,STRING,interacts_with,,,
,,,,,,,,,,,27130,20900,interacts_with,0.545,STRING,interacts_with,,,
,,,,,,,,,,,27130,20900,interacts_with,0.841,STRING,interacts_with,,,
,,,,,,,,,,,27130,26379,interacts_with,0.801,STRING,interacts_with,,,
,,,,,,,,,,,27130,25915,interacts_with,0.418,STRING,interacts_with,,,
,,,,,,,,,,,27130,25915,interacts_with,0.412,STRING,interacts_with,,,
,,,,,,,,,,,27130,21582,interacts_with,0.447,STRING,interacts_with,,,
,,,,,,,,,,,27130,16127,interacts_with,0.429,STRING,interacts_with,,,
,,,,,,,,,,,27130,26697,interacts_with,0.555,STRING,interacts_with,,,
,,,,,,,,,,,27130,26697,interacts_with,0.558,STRING,interacts_with,,,
,,,,,,,,,,,27130,26697,interacts_with,0.484,STRING,interacts_with,,,
,,,,,,,,,,,27130,26697,interacts_with,0.557,STRING,interacts_with,,,
,,,,,,,,,,,27130,26697,interacts_with,0.474,STRING,interacts_with,,,
,,,,,,,,,,,27130,26697,interacts_with,0.52,STRING,interacts_with,,,
,,,,,,,,,,,27130,22674,interacts_with,0.507,STRING,interacts_with,,,
,,,,,,,,,,,27130,27116,interacts_with,0.427,STRING,interacts_with,,,
,,,,,,,,,,,27130,27116,interacts_with,0.56,STRING,interacts_with,,,
,,,,,,,,,,,27130,26368,interacts_with,0.401,STRING,interacts_with,,,
,,,,,,,,,,,27130,22947,interacts_with,0.405,STRING,interacts_with,,,
,,,,,,,,,,,27130,22947,interacts_with,0.5,STRING,interacts_with,,,
,,,,,,,,,,,27130,25623,interacts_with,0.842,STRING,interacts_with,,,
,,,,,,,,,,,27130,25623,interacts_with,0.476,STRING,interacts_with,,,
,,,,,,,,,,,27130,17986,interacts_with,0.482,STRING,interacts_with,,,
,,,,,,,,,,,27130,26332,interacts_with,0.442,STRING,interacts_with,,,
,,,,,,,,,,,27130,16850,interacts_with,0.462,STRING,interacts_with,,,
,,,,,,,,,,,27130,16850,interacts_with,0.56,STRING,interacts_with,,,
,,,,,,,,,,,27130,19884,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,25067,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,22715,interacts_with,0.419,STRING,interacts_with,,,
